Year;Month;DayofMonth;DayOfWeek;Carrier;OriginAirportID;OriginAirportName;OriginCity;OriginState;DestAirportID;DestAirportName;DestCity;DestState;CRSDepTime;DepDelay;DepDel15;CRSArrTime;ArrDelay;ArrDel15;Cancelled
2013;5;7;2;FL;15304;Tampa International;Tampa;FL;12339;Indianapolis International;Indianapolis;IN;1233;-4;False;1445;-10;False;False
2013;9;23;1;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;615;2;False;743;-5;False;False
2013;9;7;6;UA;15304;Tampa International;Tampa;FL;12264;Washington Dulles International;Washington;DC;1337;-9;False;1550;-13;False;False
2013;4;15;1;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;700;-3;False;913;-5;False;False
2013;6;21;5;US;15304;Tampa International;Tampa;FL;14107;Phoenix Sky Harbor International;Phoenix;AZ;736;-9;False;900;-11;False;False
2013;4;28;7;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;945;-15;False;1130;2;False;False
2013;4;20;6;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;700;365;True;945;337;True;False
2013;4;2;2;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1230;-6;False;1420;-5;False;False
2013;8;24;6;DL;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1140;-3;False;1420;-12;False;False
2013;4;20;6;UA;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;1927;36;True;2226;-3;False;False
2013;5;15;3;WN;15304;Tampa International;Tampa;FL;13495;Louis Armstrong New Orleans International;New Orleans;LA;1505;-1;False;1540;-6;False;False
2013;9;25;3;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;700;-11;False;911;-3;False;False
2013;4;9;2;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;530;-1;False;659;-12;False;False
2013;10;7;1;WN;15304;Tampa International;Tampa;FL;12191;William P Hobby;Houston;TX;1640;13;False;1800;6;False;False
2013;7;1;1;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1618;24;True;1745;24;True;False
2013;8;4;7;US;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;800;-5;False;1029;-3;False;False
2013;9;20;5;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;2012;-10;False;2140;-22;False;False
2013;9;10;2;B6;15304;Tampa International;Tampa;FL;10721;Logan International;Boston;MA;1112;-10;False;1404;-2;False;False
2013;4;26;5;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;945;-3;False;1118;-5;False;False
2013;5;27;1;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;630;-3;False;759;-17;False;False
2013;10;7;1;WN;15304;Tampa International;Tampa;FL;14122;Pittsburgh International;Pittsburgh;PA;1010;10;False;1225;-2;False;False
2013;8;8;4;DL;15304;Tampa International;Tampa;FL;11433;Detroit Metro Wayne County;Detroit;MI;1158;0;False;1435;6;False;False
2013;10;22;2;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;800;61;True;1015;42;True;False
2013;5;7;2;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;805;2;False;934;7;False;False
2013;6;17;1;DL;15304;Tampa International;Tampa;FL;11433;Detroit Metro Wayne County;Detroit;MI;1400;0;False;1648;-11;False;False
2013;8;10;6;WN;15304;Tampa International;Tampa;FL;14730;Louisville International-Standiford Field;Louisville;KY;1115;-2;False;1320;-10;False;False
2013;4;20;6;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1945;-6;False;2122;-20;False;False
2013;4;8;1;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1854;-5;False;2140;-18;False;False
2013;10;23;3;WN;15304;Tampa International;Tampa;FL;14307;Theodore Francis Green State;Providence;RI;805;0;False;1045;-17;False;False
2013;9;12;4;WN;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;1610;0;;1825;0;True;True
2013;10;11;5;WN;15304;Tampa International;Tampa;FL;11697;Fort Lauderdale-Hollywood International;Fort Lauderdale;FL;715;-2;False;810;-9;False;False
2013;6;25;2;WN;15304;Tampa International;Tampa;FL;13495;Louis Armstrong New Orleans International;New Orleans;LA;655;0;False;725;-9;False;False
2013;6;12;3;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;830;-8;False;1013;5;False;False
2013;9;10;2;WN;15304;Tampa International;Tampa;FL;12889;McCarran International;Las Vegas;NV;1325;16;True;1510;-5;False;False
2013;4;26;5;UA;15304;Tampa International;Tampa;FL;12264;Washington Dulles International;Washington;DC;657;-3;False;915;-9;False;False
2013;6;22;6;WN;15304;Tampa International;Tampa;FL;11292;Denver International;Denver;CO;930;-4;False;1110;3;False;False
2013;8;18;7;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;625;-9;False;747;-35;False;False
2013;10;10;4;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1300;-6;False;1440;1;False;False
2013;9;29;7;MQ;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1115;-1;False;1355;12;False;False
2013;5;22;3;WN;15304;Tampa International;Tampa;FL;15016;Lambert-St. Louis International;St. Louis;MO;1515;13;False;1645;-6;False;False
2013;4;9;2;UA;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;1102;-3;False;1345;2;False;False
2013;8;21;3;WN;15304;Tampa International;Tampa;FL;10693;Nashville International;Nashville;TN;1845;5;False;1930;2;False;False
2013;6;9;7;WN;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;1205;-6;False;1350;-28;False;False
2013;9;8;7;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1832;15;True;2005;14;False;False
2013;9;17;2;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1100;-6;False;1230;-13;False;False
2013;9;6;5;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;800;-4;False;1015;-11;False;False
2013;8;4;7;WN;15304;Tampa International;Tampa;FL;10792;Buffalo Niagara International;Buffalo;NY;2045;-6;False;2320;-3;False;False
2013;6;8;6;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;945;-2;False;1130;-19;False;False
2013;7;5;5;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;700;-2;False;811;2;False;False
2013;4;27;6;DL;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1210;-6;False;1451;-13;False;False
2013;9;14;6;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1438;-5;False;1606;-8;False;False
2013;5;8;3;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1230;0;False;1420;-1;False;False
2013;6;2;7;WN;15304;Tampa International;Tampa;FL;13198;Kansas City International;Kansas City;MO;1820;6;False;2005;4;False;False
2013;9;4;3;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;810;-5;False;950;-12;False;False
2013;5;29;3;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;830;17;True;1013;15;True;False
2013;7;7;7;FL;15304;Tampa International;Tampa;FL;14492;Raleigh-Durham International;Raleigh/Durham;NC;830;0;False;1020;-2;False;False
2013;6;21;5;UA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1652;-5;False;1849;4;False;False
2013;7;13;6;WN;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;1020;-1;False;1255;-24;False;False
2013;9;8;7;WN;15304;Tampa International;Tampa;FL;14107;Phoenix Sky Harbor International;Phoenix;AZ;1750;0;False;1910;-16;False;False
2013;4;4;4;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1100;-2;False;1233;-11;False;False
2013;4;12;5;FL;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;720;56;True;955;45;True;False
2013;8;9;5;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1445;-4;False;1615;-6;False;False
2013;5;26;7;WN;15304;Tampa International;Tampa;FL;11292;Denver International;Denver;CO;900;-1;False;1055;9;False;False
2013;6;5;3;B6;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1120;-4;False;1408;-17;False;False
2013;4;21;7;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1818;-4;False;2030;-19;False;False
2013;5;13;1;DL;15304;Tampa International;Tampa;FL;11193;Cincinnati/Northern Kentucky International;Cincinnati;OH;1711;-1;False;1923;-7;False;False
2013;4;21;7;WN;15304;Tampa International;Tampa;FL;12191;William P Hobby;Houston;TX;1805;13;False;1925;15;True;False
2013;7;18;4;B6;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1443;36;True;1733;20;True;False
2013;4;18;4;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1150;1;False;1328;4;False;False
2013;5;12;7;US;15304;Tampa International;Tampa;FL;14107;Phoenix Sky Harbor International;Phoenix;AZ;2025;9;False;2151;4;False;False
2013;8;16;5;WN;15304;Tampa International;Tampa;FL;14492;Raleigh-Durham International;Raleigh/Durham;NC;1550;40;True;1730;47;True;False
2013;5;10;5;UA;15304;Tampa International;Tampa;FL;12264;Washington Dulles International;Washington;DC;900;-1;False;1120;-5;False;False
2013;9;29;7;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1920;-11;False;2129;-11;False;False
2013;8;19;1;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1428;109;True;1647;102;True;False
2013;9;13;5;B6;15304;Tampa International;Tampa;FL;14843;Luis Munoz Marin International;San Juan;PR;1614;50;True;1909;60;True;False
2013;9;9;1;UA;15304;Tampa International;Tampa;FL;11292;Denver International;Denver;CO;825;3;False;1021;-13;False;False
2013;9;20;5;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;626;21;True;745;26;True;False
2013;9;1;7;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1445;182;True;1615;194;True;False
2013;5;17;5;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1700;2;False;1845;3;False;False
2013;10;6;7;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;810;-3;False;950;-12;False;False
2013;7;24;3;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;2010;-10;False;2135;-12;False;False
2013;7;26;5;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1345;-6;False;1455;-12;False;False
2013;7;9;2;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1850;101;True;2138;104;True;False
2013;9;15;7;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1845;-4;False;2125;-13;False;False
2013;5;11;6;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;940;-1;False;1040;-3;False;False
2013;5;5;7;WN;15304;Tampa International;Tampa;FL;11066;Port Columbus International;Columbus;OH;1750;-1;False;2005;-18;False;False
2013;9;10;2;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1215;-3;False;1348;-13;False;False
2013;10;22;2;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1715;1;False;1853;-3;False;False
2013;6;8;6;B6;15304;Tampa International;Tampa;FL;14843;Luis Munoz Marin International;San Juan;PR;1639;17;True;1933;16;True;False
2013;7;18;4;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1445;5;False;1615;1;False;False
2013;6;20;4;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;615;5;False;744;-7;False;False
2013;6;6;4;FL;15304;Tampa International;Tampa;FL;14122;Pittsburgh International;Pittsburgh;PA;1134;30;True;1346;22;True;False
2013;6;18;2;B6;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1345;-7;False;1601;-15;False;False
2013;10;23;3;FL;15304;Tampa International;Tampa;FL;14492;Raleigh-Durham International;Raleigh/Durham;NC;1220;17;True;1400;8;False;False
2013;8;7;3;B6;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1122;-9;False;1403;-11;False;False
2013;9;29;7;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1846;1;False;2013;3;False;False
2013;8;16;5;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1157;16;True;1408;14;False;False
2013;7;24;3;WN;15304;Tampa International;Tampa;FL;13495;Louis Armstrong New Orleans International;New Orleans;LA;655;-2;False;725;-7;False;False
2013;4;27;6;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1700;2;False;1845;-13;False;False
2013;5;27;1;WN;15304;Tampa International;Tampa;FL;13495;Louis Armstrong New Orleans International;New Orleans;LA;1025;0;False;1100;-10;False;False
2013;10;30;3;WN;15304;Tampa International;Tampa;FL;10423;Austin - Bergstrom International;Austin;TX;1110;48;True;1250;49;True;False
2013;9;14;6;FL;15304;Tampa International;Tampa;FL;14492;Raleigh-Durham International;Raleigh/Durham;NC;1150;-2;False;1335;-8;False;False
2013;6;7;5;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1230;13;False;1420;2;False;False
2013;6;7;5;US;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;800;3;False;1031;21;True;False
2013;9;22;7;B6;15304;Tampa International;Tampa;FL;10721;Logan International;Boston;MA;1950;-9;False;2240;-7;False;False
2013;7;20;6;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1855;94;True;2035;83;True;False
2013;9;14;6;B6;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1355;-7;False;1605;24;True;False
2013;5;10;5;B6;15304;Tampa International;Tampa;FL;14843;Luis Munoz Marin International;San Juan;PR;1639;6;False;1933;49;True;False
2013;8;10;6;FL;15304;Tampa International;Tampa;FL;14122;Pittsburgh International;Pittsburgh;PA;1750;-10;False;2010;-23;False;False
2013;10;4;5;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1330;31;True;1435;22;True;False
2013;10;27;7;DL;15304;Tampa International;Tampa;FL;13487;Minneapolis-St Paul International;Minneapolis;MN;820;-4;False;1045;-11;False;False
2013;5;18;6;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;1814;-7;False;1939;-17;False;False
2013;6;29;6;WN;15304;Tampa International;Tampa;FL;15016;Lambert-St. Louis International;St. Louis;MO;1655;38;True;1815;52;True;False
2013;10;28;1;UA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1154;12;False;1340;13;False;False
2013;4;17;3;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1740;47;True;1845;42;True;False
2013;4;26;5;WN;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;2110;19;True;2250;13;False;False
2013;4;2;2;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;935;5;False;1105;1;False;False
2013;4;15;1;UA;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;954;-5;False;1239;-7;False;False
2013;5;27;1;FL;15304;Tampa International;Tampa;FL;14122;Pittsburgh International;Pittsburgh;PA;1105;-10;False;1325;-24;False;False
2013;8;28;3;DL;15304;Tampa International;Tampa;FL;11193;Cincinnati/Northern Kentucky International;Cincinnati;OH;830;-3;False;1041;1;False;False
2013;4;5;5;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1025;23;True;1209;16;True;False
2013;6;27;4;DL;15304;Tampa International;Tampa;FL;13487;Minneapolis-St Paul International;Minneapolis;MN;1413;6;False;1635;1;False;False
2013;6;30;7;WN;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;1735;-2;False;1915;10;False;False
2013;7;5;5;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1204;-7;False;1333;-8;False;False
2013;7;8;1;B6;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1355;78;True;1614;73;True;False
2013;10;6;7;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;1740;-10;False;1955;-7;False;False
2013;8;26;1;WN;15304;Tampa International;Tampa;FL;11066;Port Columbus International;Columbus;OH;1900;-3;False;2110;-4;False;False
2013;5;2;4;WN;15304;Tampa International;Tampa;FL;15016;Lambert-St. Louis International;St. Louis;MO;1020;28;True;1140;14;False;False
2013;8;2;5;WN;15304;Tampa International;Tampa;FL;10423;Austin - Bergstrom International;Austin;TX;1205;1;False;1330;-7;False;False
2013;8;21;3;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;830;0;False;1014;-3;False;False
2013;6;5;3;B6;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1443;-4;False;1731;-29;False;False
2013;5;3;5;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1445;1;False;1617;7;False;False
2013;9;20;5;DL;15304;Tampa International;Tampa;FL;11193;Cincinnati/Northern Kentucky International;Cincinnati;OH;835;0;False;1041;7;False;False
2013;7;12;5;WN;15304;Tampa International;Tampa;FL;14683;San Antonio International;San Antonio;TX;1515;132;True;1650;122;True;False
2013;7;26;5;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1135;-4;False;1422;-24;False;False
2013;6;13;4;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;945;-4;False;1116;-1;False;False
2013;5;2;4;WN;15304;Tampa International;Tampa;FL;12191;William P Hobby;Houston;TX;1955;-2;False;2110;-9;False;False
2013;6;25;2;DL;15304;Tampa International;Tampa;FL;11193;Cincinnati/Northern Kentucky International;Cincinnati;OH;835;-5;False;1046;-20;False;False
2013;9;14;6;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;840;-6;False;1025;-7;False;False
2013;10;29;2;DL;15304;Tampa International;Tampa;FL;11433;Detroit Metro Wayne County;Detroit;MI;1400;4;False;1638;8;False;False
2013;8;28;3;WN;15304;Tampa International;Tampa;FL;13495;Louis Armstrong New Orleans International;New Orleans;LA;935;-3;False;1005;-7;False;False
2013;9;16;1;US;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;1559;-11;False;1827;-6;False;False
2013;9;13;5;B6;15304;Tampa International;Tampa;FL;10721;Logan International;Boston;MA;1950;22;True;2240;1;False;False
2013;8;15;4;WN;15304;Tampa International;Tampa;FL;11697;Fort Lauderdale-Hollywood International;Fort Lauderdale;FL;1645;5;False;1745;2;False;False
2013;7;12;5;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1750;103;True;1900;93;True;False
2013;8;1;4;WN;15304;Tampa International;Tampa;FL;14122;Pittsburgh International;Pittsburgh;PA;1435;1;False;1655;0;False;False
2013;4;15;1;WN;15304;Tampa International;Tampa;FL;10693;Nashville International;Nashville;TN;915;-2;False;1005;-5;False;False
2013;6;18;2;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;815;61;True;1000;65;True;False
2013;4;5;5;WN;15304;Tampa International;Tampa;FL;13198;Kansas City International;Kansas City;MO;750;103;True;940;103;True;False
2013;10;7;1;WN;15304;Tampa International;Tampa;FL;10693;Nashville International;Nashville;TN;1840;218;True;1925;214;True;False
2013;5;4;6;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1715;1;False;1857;-6;False;False
2013;10;9;3;DL;15304;Tampa International;Tampa;FL;11433;Detroit Metro Wayne County;Detroit;MI;1206;28;True;1445;15;True;False
2013;6;19;3;DL;15304;Tampa International;Tampa;FL;13244;Memphis International;Memphis;TN;1755;-2;False;1849;-6;False;False
2013;6;7;5;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1320;-4;False;1425;-5;False;False
2013;10;21;1;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;950;-3;False;1050;1;False;False
2013;4;10;3;WN;15304;Tampa International;Tampa;FL;12191;William P Hobby;Houston;TX;635;-1;False;755;-7;False;False
2013;4;4;4;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1635;146;True;1830;124;True;False
2013;4;26;5;US;15304;Tampa International;Tampa;FL;14107;Phoenix Sky Harbor International;Phoenix;AZ;1720;-2;False;1855;-10;False;False
2013;10;25;5;WN;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;700;-2;False;840;-1;False;False
2013;7;1;1;US;15304;Tampa International;Tampa;FL;14107;Phoenix Sky Harbor International;Phoenix;AZ;736;-1;False;900;15;True;False
2013;9;22;7;B6;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1840;-5;False;2117;-5;False;False
2013;4;21;7;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1543;-4;False;1712;-17;False;False
2013;6;13;4;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1655;8;False;1840;-1;False;False
2013;5;31;5;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1915;-3;False;2125;-6;False;False
2013;9;3;2;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;945;-2;False;1115;-2;False;False
2013;8;25;7;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;1132;1;False;1243;0;False;False
2013;4;21;7;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;530;-6;False;659;-11;False;False
2013;9;8;7;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1140;-3;False;1419;-8;False;False
2013;10;1;2;WN;15304;Tampa International;Tampa;FL;10693;Nashville International;Nashville;TN;1125;-2;False;1210;-4;False;False
2013;10;4;5;9E;15304;Tampa International;Tampa;FL;14492;Raleigh-Durham International;Raleigh/Durham;NC;1245;-7;False;1430;-4;False;False
2013;7;18;4;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1430;1;False;1605;13;False;False
2013;4;2;2;WN;15304;Tampa International;Tampa;FL;11697;Fort Lauderdale-Hollywood International;Fort Lauderdale;FL;1940;-1;False;2035;-13;False;False
2013;6;1;6;UA;15304;Tampa International;Tampa;FL;12264;Washington Dulles International;Washington;DC;642;-3;False;901;0;False;False
2013;7;1;1;UA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1027;19;True;1216;15;True;False
2013;10;6;7;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1020;-11;False;1200;-10;False;False
2013;10;1;2;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;700;-6;False;920;-9;False;False
2013;9;12;4;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;2012;53;True;2140;57;True;False
2013;9;1;7;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1850;-1;False;2135;-7;False;False
2013;9;3;2;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;955;1;False;1130;-8;False;False
2013;5;25;6;WN;15304;Tampa International;Tampa;FL;10693;Nashville International;Nashville;TN;1515;0;False;1600;-1;False;False
2013;10;30;3;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;800;89;True;1015;95;True;False
2013;7;17;3;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;800;5;False;929;2;False;False
2013;10;26;6;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;1131;-3;False;1249;1;False;False
2013;5;14;2;US;15304;Tampa International;Tampa;FL;14107;Phoenix Sky Harbor International;Phoenix;AZ;1720;-2;False;1855;-23;False;False
2013;10;16;3;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1630;-9;False;1820;-18;False;False
2013;7;20;6;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;950;-5;False;1121;-10;False;False
2013;6;7;5;B6;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1835;78;True;2126;94;True;False
2013;4;27;6;WN;15304;Tampa International;Tampa;FL;14307;Theodore Francis Green State;Providence;RI;800;-3;False;1050;-3;False;False
2013;5;4;6;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1905;-4;False;2046;-14;False;False
2013;7;12;5;B6;15304;Tampa International;Tampa;FL;10721;Logan International;Boston;MA;1540;137;True;1843;123;True;False
2013;7;12;5;DL;15304;Tampa International;Tampa;FL;13487;Minneapolis-St Paul International;Minneapolis;MN;1412;-4;False;1632;-8;False;False
2013;4;10;3;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1335;-2;False;1515;-10;False;False
2013;9;22;7;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;800;-8;False;1015;-18;False;False
2013;8;13;2;B6;15304;Tampa International;Tampa;FL;10721;Logan International;Boston;MA;1020;5;False;1318;14;False;False
2013;6;26;3;WN;15304;Tampa International;Tampa;FL;10529;Bradley International;Hartford;CT;1830;140;True;2125;142;True;False
2013;5;3;5;US;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;1410;-1;False;1642;-7;False;False
2013;7;30;2;UA;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;1423;25;True;1722;10;False;False
2013;7;25;4;FL;15304;Tampa International;Tampa;FL;14122;Pittsburgh International;Pittsburgh;PA;1134;-6;False;1346;-10;False;False
2013;10;5;6;US;15304;Tampa International;Tampa;FL;14107;Phoenix Sky Harbor International;Phoenix;AZ;1725;1;False;1856;-3;False;False
2013;6;13;4;B6;15304;Tampa International;Tampa;FL;14843;Luis Munoz Marin International;San Juan;PR;1639;26;True;1933;26;True;False
